t_start,t_end,N,mean_speed_3d_mps,mean_speed_xy_mps,mean_forward_speed_mps,rms_forward_speed_mps,rms_lat_speed_mps,lat_ratio,heading_std_deg,progress_m,forward_span_m,lateral_span_m,straightness,principal_dir_x,principal_dir_y,phi_max_deg,theta_std_deg,roll_warn,is_longitudinal,quality_score
170.02006682,175.02006682,444,4.285005881631095,4.1685375633709745,3.7618648809380764,4.24847271838507,2.130902838026834,0.5015691471444432,29.798701579956667,16.534967087354072,16.636528198027438,3.5075227597925878,0.9938952941704864,0.9895695968338512,-0.14405559004109927,96.771760504162,9.287934591563767,True,False,4.487629952343752
0.02006682,5.02006682,483,4.345077917006585,4.311486566959233,3.74923045032788,3.806917479862886,2.0927736004595605,0.549729173676477,30.07908127034438,18.118398486972193,18.118398486972193,4.939498733991249,1.0,0.995452702464249,0.09525711079296711,42.107468173919294,4.8699307649200545,True,False,4.657095648063869
80.02006682,85.02006682,243,7.591145343433982,7.551728636064272,6.800127125610116,12.357524638781488,6.2631014678573464,0.5068249225416813,31.58114405977493,20.671313944517152,20.671313944517152,3.9377046586005284,1.0,-0.9559331571198397,0.293584398629927,19.877685109276296,7.378049150570931,False,False,4.678589173602537
67.52006682,72.52006682,447,5.008694828774694,4.6132451908490895,3.903274000252511,5.7848517227685425,2.6071758602901522,0.45069017932276356,33.909625723838225,17.854892477756753,17.854892477756753,5.124382099759442,1.0,0.9681930359550164,0.25020440669222505,28.309657614033583,24.89785399553034,True,False,4.743033110352114
160.02006682,165.02006682,370,4.840763603002587,4.826069687930671,4.150643748585539,5.908326355025889,4.6173149793086115,0.7814928800236153,28.10575701044394,17.21292775624948,17.21292775624948,6.300610779108936,1.0,0.8788939857626292,-0.4770171504152439,13.101049418227811,2.753715838053431,False,False,5.15505434111524
85.02006682,90.02006682,249,8.50398590400808,8.20077106940267,6.971128462135908,12.57737872112865,8.248250343775807,0.6558004276296164,32.965903874079864,18.033373035137934,18.033373035137934,3.812344401834829,1.0,-0.8283722292971932,-0.5601780518095996,41.84837603875398,19.508417200722658,True,False,5.263991670296836
155.02006682,160.02006682,475,4.1790124248439176,4.123685158172466,3.3709353708211585,3.59107899542898,2.1964325454202074,0.6116358198235146,36.32483189032279,15.89364759633875,15.89364759633875,5.099901238923033,1.0,-0.9583583728282623,-0.2855682566917503,20.493381874175803,8.995449603496684,False,False,5.467390648502823
7.52006682,12.52006682,258,7.955456628781759,7.938357770030792,3.836697869998838,12.71812983837338,10.079536327761314,0.7925329003442902,30.970800119081083,11.554984836096688,15.677085420297583,9.99069032406982,0.73706205753884,-0.9966311596282755,0.0820142161945035,38.03907395300488,1.5528580840860013,True,False,5.606147684171559
57.52006682,62.52006682,314,6.659019419470542,6.641509935528776,5.328635224831547,8.616931984568128,6.3629138138744405,0.738419872092485,35.246990659313376,18.863695463618058,18.863695463618058,4.898420898991164,1.0,0.16026975341798536,0.9870732526714207,33.6529956644421,2.928355782327434,True,False,5.739958682208793
32.52006682,37.52006682,471,4.5599831233391965,4.536156428430447,3.410401812418469,4.092301835849123,2.5766820776605726,0.6296412583960659,38.81049520098478,15.691532373763021,16.30720111804201,4.693356384609328,0.9622455907778176,-0.9946422270941446,0.10337717388863053,52.028779963287825,4.77980753559256,True,False,5.788850499897767
