t, V, alpha, gamma, Q, T_cmd, elv_cmd, T_act, elv_act, gust
6.179999999999999716e+00,6.564778256781165666e+00,9.177738388084070997e-02,4.004303821504342706e-03,-2.356869522137841361e-03,1.243447505094464001e+00,-1.019351582792918896e-02,1.243447505094464001e+00,-1.019351582792918896e-02,0.000000000000000000e+00
6.190000000000000391e+00,6.565129434302330758e+00,9.176365008756651176e-02,3.994519793691159865e-03,-2.346700445733635506e-03,1.243189539328208859e+00,-1.019857788645704526e-02,1.243189539328208859e+00,-1.019857788645704526e-02,0.000000000000000000e+00
6.200000000000000178e+00,6.565478593482579228e+00,9.174999807247785633e-02,3.984755485284223811e-03,-2.336569772242165326e-03,1.242932479402014678e+00,-1.020359454470508125e-02,1.242932479402014678e+00,-1.020359454470508125e-02,0.000000000000000000e+00
6.209999999999999964e+00,6.565825743599834396e+00,9.173642745918245134e-02,3.975010890901093524e-03,-2.326477493456769775e-03,1.242676324181163805e+00,-1.020856595089577462e-02,1.242676324181163805e+00,-1.020856595089577462e-02,0.000000000000000000e+00
6.219999999999999751e+00,6.566170893914124562e+00,9.172293785651318421e-02,3.965286019335349452e-03,-2.316423583994716047e-03,1.242421072493407941e+00,-1.021349232976031390e-02,1.242421072493407941e+00,-1.021349232976031390e-02,0.000000000000000000e+00
6.230000000000000426e+00,6.566514053667580342e+00,9.170952885852806657e-02,3.955580893556593508e-03,-2.306408001297196968e-03,1.242166723128973915e+00,-1.021837398253861579e-02,1.242166723128973915e+00,-1.021837398253861579e-02,0.000000000000000000e+00
6.240000000000000213e+00,6.566855232084437333e+00,9.169620004451030371e-02,3.945895550710450811e-03,-2.296430685629335770e-03,1.241913274840557024e+00,-1.022321128697930431e-02,1.241913274840557024e+00,-1.022321128697930431e-02,0.000000000000000000e+00
6.250000000000000000e+00,6.567194438371034337e+00,9.168295097896821122e-02,3.936230042118565343e-03,-2.286491560080180022e-03,1.241660726343325694e+00,-1.022800469733972824e-02,1.241660726343325694e+00,-1.022800469733972824e-02,0.000000000000000000e+00
6.259999999999999787e+00,6.567531681715805369e+00,9.166978121165930693e-02,3.926584433256463148e-03,-2.276590530586664225e-03,1.241409076314935689e+00,-1.023275474427001730e-02,1.241409076314935689e+00,-1.023275474427001730e-02,0.000000000000000000e+00
6.270000000000000462e+00,6.567866971276179022e+00,9.165669031799540678e-02,3.916958766174970588e-03,-2.266727525437274918e-03,1.241158323418574128e+00,-1.023746183950817283e-02,1.241158323418574128e+00,-1.023746183950817283e-02,0.000000000000000000e+00
6.280000000000000249e+00,6.568200316164890751e+00,9.164367794494579500e-02,3.907353016362406783e-03,-2.256902538921725689e-03,1.240908466325029602e+00,-1.024212605382619941e-02,1.240908466325029602e+00,-1.024212605382619941e-02,0.000000000000000000e+00
6.290000000000000036e+00,6.568531725473867766e+00,9.163074373182412968e-02,3.897767166749189008e-03,-2.247115554707013879e-03,1.240659503672921771e+00,-1.024674750014322247e-02,1.240659503672921771e+00,-1.024674750014322247e-02,0.000000000000000000e+00
6.299999999999999822e+00,6.568861208275328600e+00,9.161788730418631010e-02,3.888201213608040961e-03,-2.237366540461954018e-03,1.240411434067998808e+00,-1.025132636313806286e-02,1.240411434067998808e+00,-1.025132636313806286e-02,0.000000000000000000e+00
6.310000000000000497e+00,6.569188773621781330e+00,9.160510827383033794e-02,3.878655166553994071e-03,-2.227655447857174349e-03,1.240164256083141181e+00,-1.025586289924921950e-02,1.240164256083141181e+00,-1.025586289924921950e-02,0.000000000000000000e+00
6.320000000000000284e+00,6.569514430546028017e+00,9.159240623879644216e-02,3.869129048544391828e-03,-2.217982212565120740e-03,1.239917968258354319e+00,-1.026035743667489189e-02,1.239917968258354319e+00,-1.026035743667489189e-02,0.000000000000000000e+00
6.330000000000000071e+00,6.569838188061161155e+00,9.157978078336699579e-02,3.859622895878881549e-03,-2.208346754260053640e-03,1.239672569100774613e+00,-1.026481037537294895e-02,1.239672569100774613e+00,-1.026481037537294895e-02,0.000000000000000000e+00
6.339999999999999858e+00,6.570160055160562784e+00,9.156723147806654362e-02,3.850136758199420878e-03,-2.198748976618047218e-03,1.239428057084670298e+00,-1.026922218706097061e-02,1.239428057084670298e+00,-1.026922218706097061e-02,0.000000000000000000e+00
6.350000000000000533e+00,6.570480040815264822e+00,9.155475788774250501e-02,3.840670690991498416e-03,-2.189188775270477488e-03,1.239184430656204761e+00,-1.027359337615418172e-02,1.239184430656204761e+00,-1.027359337615418172e-02,0.000000000000000000e+00
6.360000000000000320e+00,6.570798153950728526e+00,9.154235964541594661e-02,3.831224686695297241e-03,-2.179666109498633927e-03,1.238941688273313524e+00,-1.027792412265044961e-02,1.238941688273313524e+00,-1.027792412265044961e-02,0.000000000000000000e+00
6.370000000000000107e+00,6.571114403460919462e+00,9.153003640842065358e-02,3.821798715319584764e-03,-2.170180958763587905e-03,1.238699828380353196e+00,-1.028221449417375706e-02,1.238699828380353196e+00,-1.028221449417375706e-02,0.000000000000000000e+00
6.379999999999999893e+00,6.571428798218973633e+00,9.151778782032443660e-02,3.812392760287380746e-03,-2.160733286603220941e-03,1.238458849392160666e+00,-1.028646463026039459e-02,1.238458849392160666e+00,-1.028646463026039459e-02,0.000000000000000000e+00
6.390000000000000568e+00,6.571741347076778261e+00,9.150561351190530934e-02,3.803006817560497434e-03,-2.151323041675838686e-03,1.238218749694995235e+00,-1.029067473765249950e-02,1.238218749694995235e+00,-1.029067473765249950e-02,0.000000000000000000e+00
6.400000000000000355e+00,6.572052058864977120e+00,9.149351310115134972e-02,3.793640895639543032e-03,-2.141950157760177421e-03,1.237979527646529299e+00,-1.029484509029804720e-02,1.237979527646529299e+00,-1.029484509029804720e-02,0.000000000000000000e+00
6.410000000000000142e+00,6.572360942392964311e+00,9.148148619326083864e-02,3.784295015563917362e-03,-2.132614553755397130e-03,1.237741181575859883e+00,-1.029897602935085643e-02,1.237741181575859883e+00,-1.029897602935085643e-02,0.000000000000000000e+00
6.419999999999999929e+00,6.572668006448889599e+00,9.146953238064212122e-02,3.774969210911813169e-03,-2.123316133681084957e-03,1.237503709783498662e+00,-1.030306796317058751e-02,1.237503709783498662e+00,-1.030306796317058751e-02,0.000000000000000000e+00
6.429999999999999716e+00,6.572973259799654855e+00,9.145765124291373172e-02,3.765663527800218284e-03,-2.114054786677254348e-03,1.237267110541378612e+00,-1.030712136732274929e-02,1.237267110541378612e+00,-1.030712136732274929e-02,0.000000000000000000e+00
6.440000000000000391e+00,6.573276711181716081e+00,9.144584237569378105e-02,3.756377998121792662e-03,-2.104830415236330372e-03,1.237031382109265332e+00,-1.031113664536250328e-02,1.237031382109265332e+00,-1.031113664536250328e-02,0.000000000000000000e+00
6.450000000000000178e+00,6.573578369284358125e+00,9.143410544513332072e-02,3.747112588469120580e-03,-2.095642987573694688e-03,1.236796522762221739e+00,-1.031511386505182433e-02,1.236796522762221739e+00,-1.031511386505182433e-02,0.000000000000000000e+00
6.459999999999999964e+00,6.573878242772375202e+00,9.142244011384863256e-02,3.737867269201193207e-03,-2.086492465553476533e-03,1.236562530752284728e+00,-1.031905311662066442e-02,1.236562530752284728e+00,-1.031905311662066442e-02,0.000000000000000000e+00
6.469999999999999751e+00,6.574176340288050646e+00,9.141084603253561702e-02,3.728642022489224352e-03,-2.077378797170831033e-03,1.236329404306816482e+00,-1.032295455338841719e-02,1.236329404306816482e+00,-1.032295455338841719e-02,0.000000000000000000e+00
6.480000000000000426e+00,6.574472670451139145e+00,9.139932284002044716e-02,3.719436842269989874e-03,-2.068301916602837288e-03,1.236097141628540674e+00,-1.032681839151908428e-02,1.236097141628540674e+00,-1.032681839151908428e-02,0.000000000000000000e+00
6.490000000000000213e+00,6.574767241858869404e+00,9.138787016325956858e-02,3.710251734245829849e-03,-2.059261744208500111e-03,1.235865740895535136e+00,-1.033064491002126314e-02,1.235865740895535136e+00,-1.033064491002126314e-02,0.000000000000000000e+00
6.500000000000000000e+00,6.575060063085942375e+00,9.137648761733965785e-02,3.701086715884642931e-03,-2.050258186528745689e-03,1.235635200261237854e+00,-1.033443445074815059e-02,1.235635200261237854e+00,-1.033443445074815059e-02,0.000000000000000000e+00
6.509999999999999787e+00,6.575351142684529471e+00,9.136517480547770576e-02,3.691941816419891127e-03,-2.041291136286426788e-03,1.235405517854448076e+00,-1.033818741839755140e-02,1.235405517854448076e+00,-1.033818741839755140e-02,0.000000000000000000e+00
6.520000000000000462e+00,6.575640489184113591e+00,9.135393131952473933e-02,3.682817076384529899e-03,-2.032360472887523393e-03,1.235176691779632074e+00,-1.034190427807540544e-02,1.235176691779632074e+00,-1.034190427807540544e-02,0.000000000000000000e+00
6.530000000000000249e+00,6.575928111076660088e+00,9.134275678702452606e-02,3.673712503823780857e-03,-2.023466108489159303e-03,1.234948720143216105e+00,-1.034558532768003677e-02,1.234948720143216105e+00,-1.034558532768003677e-02,0.000000000000000000e+00
6.540000000000000036e+00,6.576214016811408491e+00,9.133165088890543570e-02,3.664628057481271982e-03,-2.014608004255092136e-03,1.234721601060430052e+00,-1.034923061230371213e-02,1.234721601060430052e+00,-1.034923061230371213e-02,0.000000000000000000e+00
6.549999999999999822e+00,6.576498214813859100e+00,9.132061329643977043e-02,3.655563705753552516e-03,-2.005786109489070441e-03,1.234495332624706343e+00,-1.035284022921225018e-02,1.234495332624706343e+00,-1.035284022921225018e-02,0.000000000000000000e+00
6.560000000000000497e+00,6.576780713485941732e+00,9.130964366990361458e-02,3.646519428059735203e-03,-1.997000360683209071e-03,1.234269912908447564e+00,-1.035641433434447353e-02,1.234269912908447564e+00,-1.035641433434447353e-02,0.000000000000000000e+00
6.570000000000000284e+00,6.577061521206018391e+00,9.129874165857698731e-02,3.637495214841497161e-03,-1.988250681517994382e-03,1.234045339963019794e+00,-1.035995314231219142e-02,1.234045339963019794e+00,-1.035995314231219142e-02,0.000000000000000000e+00
6.580000000000000071e+00,6.577340646328882379e+00,9.128790690074364833e-02,3.628491067563077710e-03,-1.979536982862278600e-03,1.233821611818756381e+00,-1.036345692640021007e-02,1.233821611818756381e+00,-1.036345692640021007e-02,0.000000000000000000e+00
6.589999999999999858e+00,6.577618097185755630e+00,9.127713902369123666e-02,3.619506998711280107e-03,-1.970859162773282852e-03,1.233598726484961938e+00,-1.036692601856633623e-02,1.233598726484961938e+00,-1.036692601856633623e-02,0.000000000000000000e+00
6.600000000000000533e+00,6.577893882084294042e+00,9.126643764371124290e-02,3.610543031795470249e-03,-1.962217106496594570e-03,1.233376681949902132e+00,-1.037036080944136671e-02,1.233376681949902132e+00,-1.037036080944136671e-02,0.000000000000000000e+00
6.610000000000000320e+00,6.578168009308205555e+00,9.125580236728697558e-02,3.601599200247368633e-03,-1.953610687646118588e-03,1.233155476181533317e+00,-1.037376174258166847e-02,1.233155476181533317e+00,-1.037376174258166847e-02,0.000000000000000000e+00
6.620000000000000107e+00,6.578440487101273604e+00,9.124523284231590703e-02,3.592675499742094963e-03,-1.945039818334777515e-03,1.232935107155795684e+00,-1.037712906666499180e-02,1.232935107155795684e+00,-1.037712906666499180e-02,0.000000000000000000e+00
6.629999999999999893e+00,6.578711323666519561e+00,9.123472876110010066e-02,3.583771885100824148e-03,-1.936504451118549984e-03,1.232715572855722419e+00,-1.038046282104021847e-02,1.232715572855722419e+00,-1.038046282104021847e-02,0.000000000000000000e+00
6.640000000000000568e+00,6.578980527182702431e+00,9.122428980572137858e-02,3.574888321415568664e-03,-1.928004526375866161e-03,1.232496871245510661e+00,-1.038376309999801579e-02,1.232496871245510661e+00,-1.038376309999801579e-02,0.000000000000000000e+00
6.650000000000000355e+00,6.579248105804198055e+00,9.121391564809369634e-02,3.566024784087992554e-03,-1.919539972626880349e-03,1.232279000271610858e+00,-1.038703005251685220e-02,1.232279000271610858e+00,-1.038703005251685220e-02,0.000000000000000000e+00
6.660000000000000142e+00,6.579514067660989340e+00,9.120360594996315684e-02,3.557181258829408832e-03,-1.911110706533467301e-03,1.232061957862745638e+00,-1.039026388226299558e-02,1.232061957862745638e+00,-1.039026388226299558e-02,0.000000000000000000e+00
6.669999999999999929e+00,6.579778420858677812e+00,9.119336036290796865e-02,3.548357741660779045e-03,-1.902716632899225258e-03,1.231845741929887161e+00,-1.039346484759052017e-02,1.231845741929887161e+00,-1.039346484759052017e-02,0.000000000000000000e+00
6.679999999999999716e+00,6.580041173478472061e+00,9.118317852833845993e-02,3.539554238912716311e-03,-1.894357644669474646e-03,1.231630350366279769e+00,-1.039663326154129618e-02,1.231630350366279769e+00,-1.039663326154129618e-02,0.000000000000000000e+00
6.690000000000000391e+00,6.580302333577196627e+00,9.117306007749714780e-02,3.530770767225480979e-03,-1.886033622931257208e-03,1.231415781047422886e+00,-1.039976949184499497e-02,1.231415781047422886e+00,-1.039976949184499497e-02,0.000000000000000000e+00
6.700000000000000178e+00,6.580561909187119696e+00,9.116300463200165127e-02,3.522007353046325857e-03,-1.877744437454272010e-03,1.231202031831408306e+00,-1.040287395829093964e-02,1.231202031831408306e+00,-1.040287395829093964e-02,0.000000000000000000e+00
6.709999999999999964e+00,6.580819908302284915e+00,9.115301184799795564e-02,3.513263991549516949e-03,-1.869489989996158405e-03,1.230989100583404605e+00,-1.040594691908014284e-02,1.230989100583404605e+00,-1.040594691908014284e-02,0.000000000000000000e+00
6.719999999999999751e+00,6.581076338874457754e+00,9.114308142900691412e-02,3.504540634380232372e-03,-1.861270225920280035e-03,1.230776985180181526e+00,-1.040898840871857557e-02,1.230776985180181526e+00,-1.040898840871857557e-02,0.000000000000000000e+00
6.730000000000000426e+00,6.581331208830295765e+00,9.113321306965370405e-02,3.495837242255464723e-03,-1.853085079789596997e-03,1.230565683482792938e+00,-1.041199851025487698e-02,1.230565683482792938e+00,-1.041199851025487698e-02,0.000000000000000000e+00
6.740000000000000213e+00,6.581584526071455166e+00,9.112340645518002269e-02,3.487153785518784348e-03,-1.844934475210936037e-03,1.230355193337556718e+00,-1.041497735762322158e-02,1.230355193337556718e+00,-1.041497735762322158e-02,0.000000000000000000e+00
6.750000000000000000e+00,6.581836298474596170e+00,9.111366126144396227e-02,3.478490244140334999e-03,-1.836818324834985777e-03,1.230145512576044986e+00,-1.041792513564331057e-02,1.230145512576044986e+00,-1.041792513564331057e-02,0.000000000000000000e+00
6.759999999999999787e+00,6.582086533891378544e+00,9.110397715492010717e-02,3.469846607716836444e-03,-1.828736530356298885e-03,1.229936639015091648e+00,-1.042084208002038055e-02,1.229936639015091648e+00,-1.042084208002038055e-02,0.000000000000000000e+00
6.770000000000000462e+00,6.582335240148463384e+00,9.109435379269950617e-02,3.461222875471581424e-03,-1.820688982513292290e-03,1.229728570456789738e+00,-1.042372847734519131e-02,1.229728570456789738e+00,-1.042372847734519131e-02,0.000000000000000000e+00
6.780000000000000249e+00,6.582582425047514008e+00,9.108479082248965852e-02,3.452619056254442598e-03,-1.812675561088248483e-03,1.229521304688489636e+00,-1.042658466509404150e-02,1.229521304688489636e+00,-1.042658466509404150e-02,0.000000000000000000e+00
6.790000000000000036e+00,6.582828096365192394e+00,9.107528788261450015e-02,3.444035168541863430e-03,-1.804696134907311832e-03,1.229314839482805732e+00,-1.042941103162875124e-02,1.229314839482805732e+00,-1.042941103162875124e-02,0.000000000000000000e+00
6.799999999999999822e+00,6.583072261845455131e+00,9.106584462720725137e-02,3.435471217019852013e-03,-1.796750586644280849e-03,1.229109172611751122e+00,-1.043220789426190648e-02,1.229109172611751122e+00,-1.043220789426190648e-02,0.000000000000000000e+00
6.810000000000000497e+00,6.583314929186276032e+00,9.105646076876298955e-02,3.426927152750624400e-03,-1.788838853774824770e-03,1.228904301867969062e+00,-1.043497529339537135e-02,1.228904301867969062e+00,-1.043497529339537135e-02,0.000000000000000000e+00
6.820000000000000284e+00,6.583556106058659374e+00,9.104713601588056149e-02,3.418402931183497136e-03,-1.780960867755781562e-03,1.228700225032542281e+00,-1.043771329378997623e-02,1.228700225032542281e+00,-1.043771329378997623e-02,0.000000000000000000e+00
